Visit Date,temp,humidity,precip,windspeed,uvindex,number
2019-12-13,50.4,74.8,0.0,8.9,6,0.0
2019-12-14,51.4,79.3,0.0,9.0,6,0.0
2019-12-15,55.2,81.5,0.0,13.5,4,1.0
2019-12-16,61.9,81.3,0.0,13.4,6,0.0
2019-12-17,59.3,82.0,0.005,11.2,5,0.0
2019-12-18,49.2,87.7,0.019,9.0,1,0.0
2019-12-19,43.0,88.6,0.464,11.1,1,0.0
2019-12-20,45.6,87.3,0.305,8.9,1,2.0
2019-12-21,49.1,98.1,1.076,6.7,0,3.0
2019-12-22,50.7,91.9,0.538,8.9,1,0.0
2019-12-23,50.5,92.5,0.198,6.6,2,3.0
2019-12-24,52.6,96.2,0.287,4.6,1,2.0
2019-12-25,56.1,93.5,0.025,6.7,2,2.0
2019-12-26,51.7,78.5,0.036,22.4,2,2.0
2019-12-27,41.8,70.4,0.0,13.4,6,4.0
2019-12-28,45.6,76.8,0.0,13.3,6,1.0
2019-12-29,59.0,72.4,0.005,8.9,3,2.0
2019-12-30,53.9,70.8,0.005,8.9,4,2.0
2019-12-31,42.7,59.8,0.001,15.7,4,0.0
2020-01-01,43.5,70.2,0.0,6.7,6,3.0
2020-01-02,50.6,80.1,0.015,6.7,1,2.0
2020-01-03,51.4,86.9,0.104,6.7,1,1.0
2020-01-04,50.8,94.9,0.046,6.7,1,1.0
2020-01-05,55.0,87.1,0.0,8.9,3,1.0
2020-01-06,65.2,79.6,0.0,15.7,5,15.0
2020-01-07,61.2,80.5,0.002,22.2,5,2.0
2020-01-08,44.1,66.7,0.0,17.9,5,2.0
2020-01-09,44.4,77.9,0.045,6.7,3,2.0
2020-01-10,48.3,96.2,0.562,2.3,0,1.0
2020-01-11,47.1,95.6,0.385,11.2,1,0.0
2020-01-12,42.7,76.1,0.072,13.4,5,0.0
2020-01-13,41.7,76.4,0.0,6.7,5,0.0
2020-01-14,44.7,69.6,0.004,11.2,4,0.0
2020-01-15,41.4,90.4,0.288,6.7,1,3.0
2020-01-16,46.6,97.3,0.56,8.9,1,0.0
2020-01-17,43.0,85.9,0.064,11.2,3,1.0
2020-01-18,40.8,73.2,0.0,9.0,3,2.0
2020-01-19,41.8,73.1,0.008,8.9,5,0.0
2020-01-20,42.5,74.0,0.0,11.2,6,1.0
2020-01-21,46.0,75.3,0.012,13.4,5,2.0
2020-01-22,52.3,81.7,0.228,11.2,6,1.0
2020-01-23,49.8,90.3,0.029,9.1,2,2.0
2020-01-24,48.7,95.4,0.532,8.9,1,1.0
2020-01-25,46.6,94.5,0.993,11.0,1,0.0
2020-01-26,48.0,95.1,1.431,13.4,0,0.0
2020-01-27,43.3,86.6,0.22,15.7,3,1.0
2020-01-28,42.8,76.2,0.002,13.4,6,0.0
2020-01-29,43.7,59.9,0.0,19.9,6,1.0
2020-01-30,44.4,58.9,0.0,22.4,5,0.0
2020-01-31,41.8,56.9,0.0,13.4,7,0.0
2020-02-01,41.7,65.2,0.0,8.9,7,0.0
2020-02-02,47.5,70.5,0.028,8.9,7,0.0
2020-02-03,49.0,79.0,0.027,11.3,5,0.0
2020-02-04,47.6,83.6,0.02,4.7,2,0.0
2020-02-05,47.5,73.3,0.0,11.2,6,1.0
2020-02-06,44.4,77.4,1.276,11.2,1,0.0
2020-02-07,44.2,91.9,0.285,6.8,1,0.0
2020-02-08,44.3,81.3,0.0,8.9,4,0.0
2020-02-09,45.6,73.3,0.0,8.9,7,1.0
2020-02-10,47.9,62.0,0.001,15.7,7,0.0
2020-02-11,49.9,95.7,0.702,6.7,1,0.0
2020-02-12,55.2,92.7,0.488,8.9,3,1.0
2020-02-13,56.3,95.3,0.178,8.9,4,1.0
2020-02-14,59.5,92.9,0.091,11.2,5,0.0
2020-02-15,52.4,92.1,0.406,17.9,4,0.0
2020-02-16,37.8,65.5,0.083,20.1,5,0.0
2020-02-17,42.3,42.9,0.0,22.4,8,0.0
2020-02-18,41.2,56.3,0.0,11.2,8,0.0
2020-02-19,44.3,66.5,0.0,8.9,7,0.0
2020-02-20,50.8,71.6,0.0,11.2,8,0.0
2020-02-21,55.0,66.5,0.003,11.2,8,0.0
2020-02-22,56.0,55.9,0.006,11.2,8,0.0
2020-02-23,50.8,72.4,0.0,13.4,8,0.0
2020-02-24,61.5,66.8,0.0,15.7,7,0.0
2020-02-25,69.3,66.7,0.004,13.4,7,0.0
2020-02-26,51.0,86.8,0.204,9.0,2,0.0
2020-02-27,50.4,76.1,0.0,9.1,5,0.0
2020-02-28,54.4,77.4,0.0,13.4,4,1.0
2020-02-29,52.1,87.3,0.077,6.7,5,1.0
2020-03-01,50.7,91.2,0.664,11.2,2,0.0
2020-03-02,49.2,75.3,0.033,8.9,4,1.0
2020-03-03,48.0,85.1,0.178,6.7,2,2.0
2020-03-04,47.7,79.0,0.15,6.7,3,2.0
2020-03-05,46.5,57.9,0.0,8.9,8,1.0
2020-03-06,48.7,74.1,0.108,13.4,8,0.0
2020-03-07,55.9,82.8,0.037,11.2,5,2.0
2020-03-08,54.0,84.1,0.008,11.2,2,3.0
2020-03-09,57.1,87.7,0.817,17.9,3,0.0
2020-03-10,53.0,76.5,0.047,15.7,4,1.0
2020-03-11,51.9,70.6,0.001,8.9,8,1.0
2020-03-12,53.8,78.4,0.107,11.2,3,0.0
2020-03-13,53.8,90.1,0.113,8.9,3,0.0
2020-03-14,51.5,67.3,0.007,11.0,8,0.0
2020-03-15,54.1,56.4,0.0,11.2,9,2.0
2020-03-16,55.2,56.3,0.001,11.2,9,1.0
2020-03-17,59.4,63.2,0.0,9.0,5,0.0
2020-03-18,62.5,64.9,0.0,13.4,9,0.0
2020-03-19,59.6,63.7,0.0,17.8,8,0.0
2020-03-20,57.6,55.5,0.0,15.7,9,0.0
2020-03-21,65.6,69.0,0.353,13.4,8,0.0
2020-03-22,62.3,88.9,0.347,8.9,2,0.0
2020-03-23,57.0,67.1,0.0,8.9,6,1.0
2020-03-24,58.5,61.7,0.0,11.3,7,0.0
2020-03-25,64.3,70.3,0.02,20.1,6,0.0
2020-03-26,71.1,81.4,0.334,11.2,6,0.0
2020-03-27,56.9,86.2,0.305,13.4,3,0.0
2020-03-28,44.7,89.2,0.649,13.4,3,0.0
2020-03-29,46.7,84.1,0.538,8.9,4,0.0
2020-03-30,49.3,94.2,0.447,6.7,1,0.0
2020-03-31,52.5,94.5,0.085,6.7,2,0.0
2020-04-01,54.9,74.5,0.012,13.3,7,0.0
2020-04-02,54.1,75.3,0.004,8.9,8,0.0
2020-04-03,54.9,74.4,0.02,6.7,6,1.0
2020-04-04,54.8,64.0,0.0,11.2,7,0.0
2020-04-05,52.5,67.7,0.0,8.9,8,0.0
2020-04-06,51.4,73.1,0.0,6.7,6,1.0
2020-04-07,55.6,58.7,0.0,8.9,10,1.0
2020-04-08,57.2,42.1,0.0,13.4,10,0.0
2020-04-09,59.5,54.3,0.0,15.5,10,0.0
2020-04-10,62.1,73.0,0.0,13.4,9,1.0
2020-04-11,57.3,90.5,0.678,13.4,2,0.0
2020-04-12,55.9,58.7,0.125,24.3,9,1.0
2020-04-13,57.3,47.6,0.0,17.9,10,0.0
2020-04-14,57.2,55.6,0.012,6.8,8,0.0
2020-04-15,64.5,54.6,0.0,11.2,8,0.0
2020-04-16,67.7,58.4,0.0,15.7,9,0.0
2020-04-17,72.7,56.1,0.0,13.4,9,0.0
2020-04-18,64.9,60.9,0.017,15.5,9,0.0
2020-04-19,60.7,81.0,0.489,17.8,6,2.0
2020-04-20,62.2,71.0,0.103,13.4,9,1.0
2020-04-21,56.5,81.9,0.494,8.9,2,0.0
2020-04-22,58.8,70.4,0.045,6.7,9,1.0
2020-04-23,60.2,57.1,0.001,8.9,8,1.0
2020-04-24,63.5,49.6,0.0,9.4,9,1.0
2020-04-25,67.3,48.7,0.0,15.7,9,0.0
2020-04-26,67.0,61.2,0.0,8.9,9,1.0
2020-04-27,62.0,74.6,0.06,11.2,8,1.0
2020-04-28,59.7,59.9,0.004,17.8,10,0.0
2020-04-29,68.0,64.3,0.0,13.5,10,0.0
2020-04-30,75.2,66.6,0.0,15.7,8,0.0
2020-05-01,73.6,77.9,0.009,13.5,6,0.0
2020-05-02,73.9,77.1,0.188,17.9,7,0.0
2020-05-03,82.2,60.9,0.0,8.9,10,0.0
2020-05-04,79.5,68.0,0.0,11.2,9,0.0
2020-05-05,70.7,89.6,2.071,13.7,2,0.0
2020-05-06,68.1,84.0,0.106,11.3,6,2.0
2020-05-07,68.6,86.2,0.0,11.3,6,1.0
2020-05-08,75.0,83.2,0.09,22.4,6,0.0
2020-05-09,73.2,85.3,0.181,9.0,5,0.0
2020-05-10,67.2,89.7,0.092,9.0,3,0.0
2020-05-11,70.6,76.1,0.0,6.8,8,2.0
2020-05-12,74.4,48.2,0.0,13.2,10,2.0
2020-05-13,71.1,57.1,0.0,13.4,10,0.0
2020-05-14,73.7,66.9,0.051,24.4,8,0.0
2020-05-15,78.9,77.5,0.355,20.1,9,0.0
2020-05-16,76.9,82.8,0.057,8.9,6,0.0
2020-05-17,77.9,81.7,0.073,13.3,5,0.0
2020-05-18,78.2,68.6,0.012,15.8,8,3.0
2020-05-19,72.9,55.2,0.0,13.4,10,1.0
2020-05-20,74.7,56.8,0.0,15.6,10,1.0
2020-05-21,69.4,83.4,0.211,13.4,4,5.0
2020-05-22,68.1,82.9,0.04,8.9,3,1.0
2020-05-23,71.7,81.2,0.012,11.2,5,2.0
2020-05-24,77.4,72.5,0.0,11.2,9,2.0
2020-05-25,75.9,77.1,0.025,9.0,7,2.0
2020-05-26,69.2,91.6,1.133,11.2,2,1.0
2020-05-27,72.6,76.0,0.009,8.9,10,1.0
2020-05-28,76.0,70.3,0.0,6.8,7,1.0
2020-05-29,73.0,79.5,0.247,11.3,3,0.0
2020-05-30,67.5,93.6,1.026,11.2,2,1.0
2020-05-31,75.8,77.3,0.0,6.7,8,0.0
2020-06-01,77.1,74.7,0.122,13.4,7,2.0
2020-06-02,79.3,72.4,0.303,11.2,5,2.0
2020-06-03,76.8,92.3,1.613,11.2,2,0.0
2020-06-04,77.5,91.2,0.171,6.9,3,0.0
2020-06-05,78.8,88.1,0.353,8.9,5,0.0
2020-06-06,73.3,89.3,0.304,8.9,4,0.0
2020-06-07,74.1,80.4,0.004,15.8,6,1.0
2020-06-08,76.6,82.6,0.032,15.7,5,2.0
2020-06-09,80.0,81.3,0.022,9.2,6,0.0
2020-06-10,80.1,87.4,0.329,8.9,5,4.0
2020-06-11,81.5,87.2,0.093,6.7,5,0.0
2020-06-12,87.3,75.2,0.051,13.4,9,1.0
2020-06-13,87.8,72.6,0.0,13.3,9,4.0
2020-06-14,86.9,75.0,0.13,13.4,9,0.0
2020-06-15,82.2,86.5,0.026,11.2,6,6.0
2020-06-16,81.2,90.1,0.02,8.9,3,4.0
2020-06-17,88.4,72.6,0.028,13.3,8,2.0
2020-06-18,87.8,66.9,0.055,15.6,9,0.0
2020-06-19,71.5,93.8,1.87,6.8,2,1.0
2020-06-20,68.5,96.7,1.73,6.7,1,0.0
2020-06-21,70.0,99.7,2.136,6.7,1,1.0
2020-06-22,74.1,97.8,0.887,9.0,2,2.0
2020-06-23,80.3,86.5,0.075,11.3,4,0.0
2020-06-24,81.5,83.4,0.05,9.1,6,3.0
2020-06-25,77.4,92.2,0.298,8.9,2,1.0
2020-06-26,81.5,85.9,0.152,11.1,9,2.0
2020-06-27,80.9,86.3,0.257,13.4,3,1.0
2020-06-28,83.3,83.4,0.03,11.1,7,1.0
2020-06-29,82.3,84.7,0.294,15.5,4,3.0
2020-06-30,77.9,85.1,2.28,9.1,6,4.0
2020-07-01,77.5,83.5,0.036,11.2,8,1.0
2020-07-02,77.1,88.8,0.583,11.2,3,1.0
2020-07-03,79.8,89.1,0.65,11.2,5,0.0
2020-07-04,76.1,95.8,0.426,6.7,2,1.0
2020-07-05,79.3,92.8,0.655,9.0,3,0.0
2020-07-06,81.5,90.4,0.028,9.0,4,5.0
2020-07-07,81.0,89.9,0.435,9.0,4,5.0
2020-07-08,80.0,91.1,0.501,9.0,3,0.0
2020-07-09,79.9,93.1,0.06,9.1,4,0.0
2020-07-10,80.0,93.7,1.01,6.9,5,1.0
2020-07-11,85.1,83.3,0.002,8.9,7,0.0
2020-07-12,88.3,76.8,0.0,13.3,9,3.0
2020-07-13,86.9,75.2,0.02,11.3,8,3.0
2020-07-14,79.1,82.1,0.344,6.7,5,4.0
2020-07-15,76.8,90.4,0.122,11.1,3,0.0
2020-07-16,74.3,95.4,0.26,6.7,3,1.0
2020-07-17,77.5,89.5,0.0,8.9,6,1.0
2020-07-18,86.5,78.6,0.036,11.2,8,1.0
2020-07-19,89.6,74.2,0.0,13.4,9,2.0
2020-07-20,84.4,77.9,0.072,9.1,6,4.0
2020-07-21,85.2,78.1,0.019,9.1,8,1.0
2020-07-22,88.6,72.7,0.055,13.3,9,0.0
2020-07-23,90.7,65.1,0.0,13.4,9,3.0
2020-07-24,77.7,82.3,0.36,13.4,7,0.0
2020-07-25,76.7,85.5,0.014,8.9,3,1.0
2020-07-26,79.2,86.7,0.036,9.1,6,2.0
2020-07-27,82.5,82.1,0.031,13.3,5,6.0
2020-07-28,83.6,83.1,0.09,17.8,9,2.0
2020-07-29,86.5,74.2,0.004,15.6,8,6.0
2020-07-30,86.6,74.8,0.004,13.4,9,7.0
2020-07-31,86.2,76.1,0.002,17.9,7,4.0
2020-08-01,87.9,72.1,0.002,17.9,8,1.0
2020-08-02,88.3,66.9,0.0,20.1,9,3.0
2020-08-03,85.2,76.3,0.088,24.6,8,0.0
2020-08-04,81.5,84.6,1.816,26.8,6,2.0
2020-08-05,83.1,82.8,0.611,13.4,4,0.0
2020-08-06,87.9,72.6,0.02,13.4,7,2.0
2020-08-07,88.0,72.0,0.022,13.3,6,3.0
2020-08-08,87.0,71.5,0.001,13.4,3,6.0
2020-08-09,88.2,72.8,0.0,13.4,7,1.0
2020-08-10,87.6,75.2,0.001,13.4,8,1.0
2020-08-11,86.4,73.0,0.007,13.4,7,1.0
2020-08-12,89.3,62.1,0.0,17.9,9,2.0
2020-08-13,90.2,65.0,0.0,15.7,9,3.0
2020-08-14,90.3,64.2,0.0,11.2,9,3.0
2020-08-15,88.7,64.8,0.0,15.7,9,4.0
2020-08-16,88.8,63.6,0.0,15.7,9,0.0
2020-08-17,88.0,65.6,0.004,15.7,9,3.0
2020-08-18,87.3,68.3,0.0,15.7,9,6.0
2020-08-19,87.8,67.3,0.0,15.6,8,2.0
2020-08-20,87.3,67.3,0.0,13.3,9,2.0
2020-08-21,86.4,72.6,0.024,15.7,7,4.0
2020-08-22,86.4,73.2,0.036,15.5,7,2.0
2020-08-23,86.0,70.0,0.004,11.2,8,5.0
2020-08-24,86.1,66.0,0.0,11.2,9,0.0
2020-08-25,87.3,69.6,0.015,15.7,9,2.0
2020-08-26,86.5,72.1,0.051,22.4,8,2.0
2020-08-27,81.7,84.6,0.405,15.7,7,5.0
2020-08-28,81.2,88.2,0.327,15.7,3,9.0
2020-08-29,79.6,90.1,0.058,6.7,4,0.0
2020-08-30,84.2,81.5,0.008,13.4,8,26.0
2020-08-31,84.9,78.3,0.007,11.2,8,36.0
2020-09-01,84.4,78.4,0.105,13.4,6,1.0
2020-09-02,84.6,71.3,0.347,17.9,8,3.0
2020-09-03,82.3,60.9,0.0,11.3,8,6.0
2020-09-04,79.8,62.5,0.0,11.2,8,5.0
2020-09-05,80.3,58.5,0.0,9.1,9,6.0
2020-09-06,77.7,66.2,0.008,15.7,7,1.0
2020-09-07,81.9,57.0,0.0,15.6,8,1.0
2020-09-08,79.7,62.8,0.0,20.0,8,6.0
2020-09-09,80.5,66.7,0.0,8.9,8,3.0
2020-09-10,81.0,72.2,0.035,13.3,8,3.0
2020-09-11,75.1,92.8,2.286,8.9,5,1.0
2020-09-12,76.7,78.0,0.016,9.0,7,2.0
2020-09-13,77.7,78.0,0.004,8.9,5,1.0
2020-09-14,73.1,90.9,0.369,6.7,1,3.0
2020-09-15,76.6,84.4,0.014,8.9,3,1.0
2020-09-16,76.9,93.2,0.194,8.9,2,3.0
2020-09-17,76.0,91.9,0.17,15.7,4,2.0
2020-09-18,66.1,92.8,1.087,11.3,2,1.0
2020-09-19,67.4,97.0,2.619,4.6,1,0.0
2020-09-20,71.0,82.8,0.023,6.7,4,1.0
2020-09-21,71.9,75.6,0.004,6.7,4,2.0
2020-09-22,72.4,73.4,0.118,8.9,3,3.0
2020-09-23,68.4,90.5,0.388,8.9,1,5.0
2020-09-24,71.4,77.0,0.031,11.2,6,0.0
2020-09-25,72.0,76.6,0.036,11.2,6,4.0
2020-09-26,72.3,76.4,0.004,11.2,4,5.0
2020-09-27,70.9,85.1,0.083,11.2,7,3.0
2020-09-28,70.2,89.9,0.003,8.9,6,1.0
2020-09-29,72.1,75.9,0.012,6.7,8,6.0
2020-09-30,71.6,74.7,0.013,11.2,7,25.0
2020-10-01,72.2,75.7,0.0,8.9,6,0.0
2020-10-02,74.4,75.2,0.0,13.4,8,0.0
2020-10-03,76.6,77.9,0.004,11.2,6,0.0
2020-10-04,72.8,87.3,0.115,11.2,2,1.0
2020-10-05,67.5,66.5,0.024,15.5,5,0.0
2020-10-06,69.0,63.2,0.024,11.2,6,2.0
2020-10-07,68.7,66.8,0.0,11.2,5,0.0
2020-10-08,69.6,67.6,0.0,13.4,5,1.0
2020-10-09,69.1,69.5,0.0,11.2,4,0.0
2020-10-10,67.7,73.2,0.0,8.9,7,2.0
2020-10-11,67.9,74.2,0.0,6.7,6,3.0
2020-10-12,68.2,76.2,0.0,8.9,5,4.0
2020-10-13,67.2,76.7,0.016,11.2,5,5.0
2020-10-14,69.9,68.0,0.0,8.9,7,9.0
2020-10-15,69.4,67.3,0.024,8.9,4,12.0
2020-10-16,62.4,88.7,0.044,8.9,3,2.0
2020-10-17,64.4,75.2,0.034,11.2,5,4.0
2020-10-18,64.0,81.7,0.087,8.9,5,2.0
2020-10-19,64.1,77.4,0.018,8.9,5,2.0
2020-10-20,64.9,76.2,0.0,11.2,6,1.0
2020-10-21,64.5,83.7,0.022,11.2,1,0.0
2020-10-22,64.3,76.2,0.095,13.4,2,0.0
2020-10-23,62.3,54.3,0.0,13.4,7,6.0
2020-10-24,59.0,65.0,0.0,6.7,6,3.0
2020-10-25,60.7,73.9,0.0,11.2,7,2.0
2020-10-26,67.2,70.8,0.0,11.2,7,1.0
2020-10-27,67.6,72.9,0.0,11.2,3,2.0
2020-10-28,68.1,72.7,0.0,8.9,5,0.0
2020-10-29,66.3,71.2,0.0,6.8,6,1.0
2020-10-30,61.9,70.1,0.0,11.2,6,3.0
2020-10-31,63.1,71.3,0.0,8.9,7,3.0
2020-11-01,66.1,73.6,0.004,8.9,3,0.0
2020-11-02,64.9,77.4,0.004,11.2,3,1.0
2020-11-03,60.8,63.5,0.0,13.6,5,4.0
2020-11-04,57.7,63.0,0.0,8.9,4,1.0
2020-11-05,61.3,73.3,0.0,13.4,3,0.0
2020-11-06,66.2,72.0,0.0,11.1,7,0.0
2020-11-07,68.9,56.3,0.0,11.1,5,0.0
2020-11-08,65.2,50.4,0.0,11.3,6,0.0
2020-11-09,57.6,64.6,0.0,9.3,7,0.0
2020-11-10,56.9,69.3,0.0,6.7,6,0.0
2020-11-11,57.0,74.2,0.0,8.9,6,0.0
2020-11-12,58.9,74.6,0.0,6.7,6,0.0
2020-11-13,59.7,78.8,0.0,11.1,4,0.0
2020-11-14,60.7,77.0,0.0,6.7,5,4.0
2020-11-15,63.6,78.2,0.0,6.7,5,2.0
2020-11-16,66.9,83.5,0.007,8.9,3,1.0
2020-11-17,69.1,81.8,0.017,13.4,5,5.0
2020-11-18,75.4,74.7,0.005,22.2,5,1.0
2020-11-19,72.6,73.2,0.074,11.1,6,0.0
2020-11-20,59.7,92.3,0.765,8.9,2,0.0
2020-11-21,62.3,85.9,0.0,11.2,2,2.0
2020-11-22,57.4,87.9,0.021,17.9,2,4.0
2020-11-23,53.3,86.0,0.038,8.9,2,2.0
2020-11-24,52.9,92.3,0.096,8.8,2,0.0
2020-11-25,56.0,95.0,0.088,6.7,1,0.0
2020-11-26,57.3,82.9,0.134,11.2,3,1.0
2020-11-27,54.1,84.0,0.328,13.5,1,1.0
2020-11-28,50.9,74.9,0.001,11.3,2,1.0
2020-11-29,49.7,68.4,0.005,9.2,2,0.0
2020-11-30,51.3,69.1,0.0,11.2,3,0.0
2020-12-01,55.0,72.5,0.002,9.1,4,2.0
2020-12-02,53.1,80.7,0.0,8.9,4,0.0
2020-12-03,50.7,70.6,0.0,15.8,3,0.0
2020-12-04,46.5,62.8,0.0,15.7,5,0.0
2020-12-05,48.7,67.1,0.0,8.9,2,0.0
2020-12-06,53.3,73.2,0.0,4.6,5,1.0
2020-12-07,55.0,77.3,0.0,8.9,4,1.0
2020-12-08,51.9,75.3,0.005,11.2,1,0.0
2020-12-09,55.0,71.3,0.0,6.7,4,1.0
2020-12-10,54.0,79.3,0.004,8.9,5,1.0
2020-12-11,51.4,87.6,0.01,11.2,2,1.0
2020-12-12,49.6,71.0,0.0,11.2,6,1.0
2020-12-13,50.4,68.0,0.016,15.6,5,2.0
2020-12-14,39.3,81.8,0.421,13.4,2,1.0
2020-12-15,40.4,54.7,0.016,11.2,5,2.0
2020-12-16,41.8,48.7,0.0,11.3,6,0.0
2020-12-17,44.5,61.5,0.003,8.9,4,2.0
2020-12-18,43.1,90.8,0.141,11.2,1,2.0
2020-12-19,43.8,68.0,0.067,13.3,3,3.0
2020-12-20,42.3,59.5,0.0,11.3,5,2.0
2020-12-21,40.6,70.2,0.0,6.8,6,2.0
2020-12-22,42.9,78.9,0.0,6.8,6,4.0
2020-12-23,46.4,93.6,0.116,6.7,3,0.0
2020-12-24,50.3,64.2,0.001,15.9,5,1.0
2020-12-25,44.4,71.2,0.0,6.7,6,2.0
2020-12-26,50.3,73.1,0.005,9.0,3,2.0
2020-12-27,51.7,81.1,0.0,8.9,3,1.0
2020-12-28,50.9,82.6,0.0,7.0,6,4.0
2020-12-29,51.0,82.7,0.251,24.6,5,5.0
2020-12-30,31.0,55.8,0.001,26.8,6,2.0
2020-12-31,27.7,45.9,0.0,17.9,6,3.0
2021-01-01,30.5,62.6,0.0,4.7,6,0.0
2021-01-02,35.0,62.5,0.0,8.9,6,3.0
2021-01-03,42.7,78.3,0.0,4.5,4,0.0
2021-01-04,51.3,80.2,0.028,4.5,4,1.0
2021-01-05,48.6,77.1,0.028,11.2,3,4.0
2021-01-06,42.2,68.8,0.006,11.2,3,0.0
2021-01-07,31.6,48.7,0.006,17.8,4,2.0
2021-01-08,25.5,40.8,0.0,15.7,6,0.0
2021-01-09,29.3,46.0,0.0,15.5,7,1.0
2021-01-10,34.5,46.9,0.0,8.9,6,0.0
2021-01-11,37.3,44.2,0.0,13.4,6,0.0
2021-01-12,39.9,35.6,0.0,11.2,7,6.0
2021-01-13,45.0,44.2,0.0,6.7,7,4.0
2021-01-14,48.5,50.9,0.0,13.4,7,5.0
2021-01-15,55.3,56.4,0.0,15.7,6,0.0
2021-01-16,44.2,63.8,0.0,11.2,4,1.0
2021-01-17,38.7,53.2,0.0,11.2,6,7.0
2021-01-18,38.8,58.8,0.0,8.9,7,9.0
2021-01-19,41.8,65.8,0.0,15.7,7,6.0
2021-01-20,49.3,81.1,0.002,6.7,4,3.0
2021-01-21,59.3,86.9,0.022,11.2,4,0.0
2021-01-22,53.9,95.0,0.097,8.9,1,1.0
2021-01-23,48.0,93.3,0.01,11.2,2,0.0
2021-01-24,45.9,85.9,0.0,8.9,2,4.0
2021-01-25,52.2,84.0,0.008,6.9,4,2.0
2021-01-26,50.4,83.3,0.059,13.4,1,1.0
2021-01-27,47.2,79.4,0.009,7.0,3,0.0
2021-01-28,47.6,70.2,0.038,17.9,5,3.0
2021-01-29,40.3,57.7,0.0,11.2,7,0.0
2021-01-30,46.9,59.8,0.0,11.2,7,1.0
2021-01-31,59.7,66.6,0.0,17.8,4,22.0
2021-02-01,55.3,77.5,0.076,8.9,4,3.0
2021-02-02,47.8,74.6,0.0,8.9,6,3.0
2021-02-03,49.6,72.0,0.0,15.7,5,2.0
2021-02-04,47.7,78.5,0.0,11.2,7,2.0
2021-02-05,52.9,77.1,0.096,8.9,4,1.0
2021-02-06,54.3,80.0,0.017,8.9,6,1.0
2021-02-07,55.0,73.8,0.0,9.2,6,3.0
2021-02-08,47.9,73.1,0.016,13.5,2,3.0
2021-02-09,47.1,65.6,0.0,11.3,5,4.0
2021-02-10,48.9,80.3,0.021,12.8,2,0.0
2021-02-11,49.7,96.5,0.45,28.9,1,0.0
2021-02-12,51.8,91.7,0.0,40.3,2,0.0
2021-02-13,54.7,87.3,0.022,35.8,4,0.0
2021-02-14,58.3,86.5,0.051,4.7,6,3.0
2021-02-15,52.5,78.3,0.0,11.4,5,1.0
2021-02-16,47.8,77.9,0.013,8.9,1,1.0
2021-02-17,45.1,60.1,0.0,13.4,6,1.0
2021-02-18,42.3,57.4,0.0,15.5,8,3.0
2021-02-19,48.0,56.4,0.0,6.7,8,0.0
2021-02-20,58.2,50.5,0.0,11.2,8,3.0
2021-02-21,61.0,48.1,0.0,11.4,8,2.0
2021-02-22,61.3,59.4,0.0,15.7,7,4.0
2021-02-23,51.7,69.5,0.0,11.2,6,5.0
2021-02-24,52.9,75.4,0.0,11.1,6,7.0
2021-02-25,61.0,78.6,0.115,13.4,6,1.0
2021-02-26,50.9,93.1,0.592,11.2,1,1.0
2021-02-27,51.4,93.7,0.143,8.9,1,1.0
2021-02-28,55.6,91.3,0.039,6.7,3,78.0
2021-03-01,55.4,90.9,0.223,19.2,3,0.0
2021-03-02,46.6,69.5,0.087,15.7,7,5.0
2021-03-03,47.2,77.2,0.082,6.7,3,1.0
2021-03-04,52.0,85.8,0.399,13.4,8,2.0
2021-03-05,49.6,89.0,0.172,11.2,5,0.0
2021-03-06,50.3,90.4,0.253,8.9,1,2.0
2021-03-07,47.5,89.9,0.083,8.9,1,3.0
2021-03-08,51.1,83.4,0.095,8.8,5,7.0
2021-03-09,51.5,80.2,0.007,11.2,2,8.0
2021-03-10,54.4,72.6,0.0,8.9,8,0.0
2021-03-11,53.4,91.4,0.401,6.8,1,1.0
2021-03-12,55.7,73.0,0.0,13.2,6,0.0
2021-03-13,53.6,74.5,0.044,8.9,9,4.0
2021-03-14,57.1,75.0,0.0,11.2,8,4.0
2021-03-15,66.0,65.7,0.0,15.7,9,3.0
2021-03-16,58.2,89.7,0.375,11.2,2,4.0
2021-03-17,50.1,87.8,0.388,7.1,3,0.0
2021-03-18,54.9,79.6,0.044,6.7,5,3.0
2021-03-19,55.3,94.7,0.998,6.7,4,0.0
2021-03-20,54.6,85.6,0.77,13.4,4,0.0
2021-03-21,52.6,68.7,0.128,15.7,8,0.0
2021-03-22,51.0,56.7,0.0,13.4,9,1.0
2021-03-23,52.7,57.0,0.148,15.7,9,7.0
2021-03-24,54.3,84.0,0.498,11.2,2,3.0
2021-03-25,58.1,67.1,0.0,6.7,9,1.0
2021-03-26,60.4,79.7,0.02,24.0,5,1.0
2021-03-27,68.0,81.4,0.204,11.2,6,3.0
2021-03-28,65.7,76.6,0.344,6.7,7,5.0
2021-03-29,66.8,80.3,0.025,13.4,8,9.0
2021-03-30,61.7,89.9,0.01,11.2,2,3.0
2021-03-31,63.6,89.4,1.067,13.4,4,0.0
2021-04-01,65.4,92.1,0.214,8.8,4,0.0
2021-04-02,66.9,84.8,0.035,8.9,5,1.0
2021-04-03,63.6,83.4,0.001,13.4,2,1.0
2021-04-04,57.9,64.8,0.001,15.7,8,1.0
2021-04-05,56.4,48.0,0.0,9.1,9,3.0
2021-04-06,60.3,56.6,0.0,11.2,9,8.0
